teamId,abbreviation,displayName,slug,seasonType,eventId,teamOrder,possessionPct,foulsCommitted,yellowCards,redCards,offsides,wonCorners,saves,totalShots,shotsOnTarget,shotPct,penaltyKickGoals,penaltyKickShots,accuratePasses,totalPasses,passPct,accurateCrosses,totalCrosses,crossPct,totalLongBalls,accurateLongBalls,longballPct,blockedShots,effectiveTackles,totalTackles,tacklePct,interceptions,effectiveClearance,totalClearance,updateTime
398,SHU,Sheffield United,eng.sheff_utd,12713,707651,1,44.8,7.0,2.0,0.0,1.0,5.0,4.0,12.0,4.0,0.3,0.0,0.0,385.0,456.0,0.8,4.0,17.0,0.2,45.0,19.0,0.4,4.0,13.0,17.0,0.8,13.0,7.0,7.0,2024-08-25 04:20:06
301,LTN,Luton Town,eng.luton,12713,707652,1,57.6,10.0,1.0,0.0,1.0,13.0,1.0,17.0,4.0,0.2,0.0,0.0,327.0,415.0,0.8,10.0,31.0,0.3,53.0,20.0,0.4,6.0,2.0,4.0,0.5,10.0,6.0,6.0,2024-08-25 04:20:06
379,BUR,Burnley,eng.burnley,12713,707656,1,58.8,19.0,3.0,0.0,2.0,1.0,2.0,4.0,1.0,0.3,0.0,0.0,474.0,546.0,0.9,1.0,9.0,0.1,46.0,16.0,0.3,1.0,6.0,10.0,0.6,9.0,21.0,21.0,2024-08-25 04:20:07
379,BUR,Burnley,eng.burnley,12713,707659,0,73.5,15.0,4.0,0.0,0.0,9.0,2.0,15.0,3.0,0.2,0.0,0.0,473.0,565.0,0.8,5.0,31.0,0.2,50.0,23.0,0.5,3.0,6.0,12.0,0.5,2.0,10.0,10.0,2024-09-01 04:22:23
398,SHU,Sheffield United,eng.sheff_utd,12713,707669,0,51.7,15.0,5.0,0.0,1.0,8.0,1.0,18.0,7.0,0.4,0.0,1.0,382.0,452.0,0.8,3.0,19.0,0.2,52.0,23.0,0.4,5.0,13.0,16.0,0.8,9.0,31.0,31.0,2024-09-02 04:22:20
301,LTN,Luton Town,eng.luton,12713,707670,0,55.8,13.0,3.0,0.0,2.0,4.0,2.0,11.0,5.0,0.5,0.0,0.0,358.0,444.0,0.8,5.0,33.0,0.2,62.0,26.0,0.4,4.0,4.0,21.0,0.2,6.0,20.0,20.0,2024-09-01 04:21:30
398,SHU,Sheffield United,eng.sheff_utd,12713,707673,1,31.7,10.0,4.0,0.0,1.0,3.0,2.0,9.0,4.0,0.4,0.0,0.0,225.0,299.0,0.8,1.0,8.0,0.1,50.0,24.0,0.5,2.0,17.0,23.0,0.7,8.0,50.0,50.0,2024-09-15 04:17:01
379,BUR,Burnley,eng.burnley,12713,707674,1,28.7,13.0,4.0,1.0,0.0,3.0,4.0,7.0,3.0,0.4,0.0,0.0,178.0,258.0,0.7,3.0,5.0,0.6,58.0,14.0,0.2,1.0,7.0,21.0,0.3,11.0,20.0,20.0,2024-09-16 04:16:02
301,LTN,Luton Town,eng.luton,12713,707676,1,48.5,20.0,3.0,0.0,0.0,4.0,3.0,10.0,6.0,0.6,0.0,0.0,220.0,320.0,0.7,2.0,10.0,0.2,67.0,13.0,0.2,1.0,13.0,18.0,0.7,14.0,31.0,31.0,2024-09-16 04:16:02
379,BUR,Burnley,eng.burnley,12713,707684,0,69.8,15.0,2.0,0.0,2.0,4.0,1.0,18.0,4.0,0.2,0.0,0.0,483.0,561.0,0.9,8.0,25.0,0.3,47.0,17.0,0.4,7.0,13.0,21.0,0.6,5.0,15.0,15.0,2024-10-14 06:59:34
301,LTN,Luton Town,eng.luton,12713,707687,0,59.2,9.0,1.0,0.0,4.0,8.0,5.0,15.0,3.0,0.2,1.0,1.0,344.0,427.0,0.8,7.0,19.0,0.4,63.0,33.0,0.5,7.0,6.0,12.0,0.5,7.0,20.0,20.0,2024-10-14 06:59:34
398,SHU,Sheffield United,eng.sheff_utd,12713,707691,0,61.0,11.0,3.0,0.0,3.0,11.0,0.0,18.0,5.0,0.3,0.0,0.0,328.0,404.0,0.8,8.0,16.0,0.5,66.0,36.0,0.5,8.0,14.0,18.0,0.8,10.0,16.0,16.0,2024-10-14 06:59:34
379,BUR,Burnley,eng.burnley,12713,707701,1,69.9,13.0,2.0,0.0,1.0,6.0,1.0,14.0,1.0,0.1,0.0,0.0,573.0,648.0,0.9,3.0,24.0,0.1,49.0,26.0,0.5,5.0,7.0,12.0,0.6,9.0,11.0,11.0,2024-10-14 06:59:34
301,LTN,Luton Town,eng.luton,12713,707702,1,44.3,13.0,4.0,0.0,2.0,15.0,3.0,16.0,2.0,0.1,0.0,0.0,250.0,331.0,0.8,13.0,32.0,0.4,59.0,22.0,0.4,7.0,13.0,23.0,0.6,10.0,17.0,17.0,2024-10-14 06:59:34
398,SHU,Sheffield United,eng.sheff_utd,12713,707703,1,54.1,19.0,3.0,0.0,2.0,9.0,2.0,12.0,4.0,0.3,0.0,0.0,294.0,372.0,0.8,4.0,16.0,0.3,63.0,28.0,0.4,5.0,7.0,15.0,0.5,5.0,35.0,35.0,2024-10-14 06:59:34
379,BUR,Burnley,eng.burnley,12713,707709,0,48.8,14.0,1.0,0.0,2.0,7.0,0.0,11.0,3.0,0.3,1.0,1.0,394.0,476.0,0.8,7.0,21.0,0.3,57.0,28.0,0.5,3.0,9.0,15.0,0.6,9.0,15.0,15.0,2024-10-14 06:59:34
301,LTN,Luton Town,eng.luton,12713,707710,0,39.8,13.0,3.0,1.0,1.0,5.0,6.0,12.0,4.0,0.3,0.0,0.0,217.0,310.0,0.7,4.0,20.0,0.2,69.0,16.0,0.2,4.0,15.0,19.0,0.8,7.0,21.0,21.0,2024-10-14 06:59:34
398,SHU,Sheffield United,eng.sheff_utd,12713,707712,0,33.9,13.0,3.0,0.0,2.0,5.0,1.0,15.0,3.0,0.2,0.0,0.0,216.0,283.0,0.8,3.0,12.0,0.3,42.0,18.0,0.4,6.0,15.0,21.0,0.7,5.0,28.0,28.0,2024-10-14 06:59:34
379,BUR,Burnley,eng.burnley,12713,707720,0,60.2,10.0,3.0,0.0,1.0,2.0,2.0,9.0,1.0,0.1,0.0,0.0,434.0,523.0,0.8,2.0,14.0,0.1,52.0,16.0,0.3,4.0,14.0,17.0,0.8,3.0,14.0,14.0,2024-10-14 06:59:34
398,SHU,Sheffield United,eng.sheff_utd,12713,707726,0,63.4,10.0,2.0,0.0,1.0,5.0,2.0,15.0,7.0,0.5,0.0,0.0,478.0,555.0,0.9,2.0,9.0,0.2,46.0,19.0,0.4,3.0,13.0,18.0,0.7,13.0,18.0,18.0,2024-10-14 06:59:34
301,LTN,Luton Town,eng.luton,12713,707726,1,36.6,8.0,1.0,0.0,2.0,6.0,5.0,8.0,2.0,0.3,0.0,0.0,224.0,301.0,0.7,4.0,19.0,0.2,58.0,24.0,0.4,2.0,21.0,26.0,0.8,9.0,20.0,20.0,2024-10-14 06:59:34
398,SHU,Sheffield United,eng.sheff_utd,12713,707734,1,44.9,10.0,2.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,348.0,434.0,0.8,1.0,9.0,0.1,57.0,23.0,0.4,5.0,12.0,26.0,0.5,7.0,19.0,19.0,2024-10-20 11:04:39
301,LTN,Luton Town,eng.luton,12713,707735,0,41.4,22.0,3.0,0.0,4.0,11.0,1.0,13.0,5.0,0.4,0.0,0.0,181.0,259.0,0.7,10.0,27.0,0.4,64.0,30.0,0.5,6.0,17.0,23.0,0.7,4.0,17.0,17.0,2024-10-20 11:04:39
379,BUR,Burnley,eng.burnley,12713,707741,1,62.0,11.0,2.0,0.0,2.0,3.0,3.0,14.0,6.0,0.4,0.0,0.0,381.0,479.0,0.8,4.0,7.0,0.6,62.0,20.0,0.3,1.0,14.0,20.0,0.7,8.0,17.0,17.0,2024-10-20 11:04:39
379,BUR,Burnley,eng.burnley,12713,707744,1,57.7,15.0,1.0,0.0,0.0,8.0,1.0,11.0,5.0,0.5,0.0,0.0,470.0,551.0,0.9,6.0,25.0,0.2,51.0,22.0,0.4,2.0,9.0,13.0,0.7,8.0,13.0,13.0,2024-10-25 05:15:37
301,LTN,Luton Town,eng.luton,12713,707752,0,56.3,14.0,2.0,0.0,4.0,10.0,3.0,19.0,4.0,0.2,0.0,0.0,302.0,408.0,0.7,10.0,43.0,0.2,77.0,26.0,0.3,8.0,9.0,15.0,0.6,5.0,6.0,6.0,2024-10-25 05:15:37
398,SHU,Sheffield United,eng.sheff_utd,12713,707753,1,45.6,4.0,1.0,0.0,0.0,6.0,5.0,9.0,5.0,0.6,0.0,0.0,437.0,490.0,0.9,1.0,16.0,0.1,38.0,21.0,0.6,2.0,4.0,13.0,0.3,8.0,28.0,28.0,2024-10-25 05:15:37
379,BUR,Burnley,eng.burnley,12713,707756,0,74.9,7.0,0.0,0.0,2.0,16.0,0.0,22.0,4.0,0.2,0.0,0.0,623.0,698.0,0.9,11.0,47.0,0.2,53.0,37.0,0.7,10.0,9.0,15.0,0.6,7.0,4.0,4.0,2024-10-27 05:16:31
301,LTN,Luton Town,eng.luton,12713,707757,1,33.4,16.0,3.0,1.0,2.0,5.0,7.0,9.0,5.0,0.6,1.0,1.0,154.0,249.0,0.6,3.0,9.0,0.3,62.0,21.0,0.3,0.0,9.0,12.0,0.8,9.0,32.0,32.0,2024-10-27 05:16:31
398,SHU,Sheffield United,eng.sheff_utd,12713,707762,0,58.4,12.0,4.0,0.0,0.0,5.0,3.0,19.0,6.0,0.3,0.0,0.0,483.0,545.0,0.9,8.0,17.0,0.5,54.0,28.0,0.5,8.0,10.0,13.0,0.8,9.0,18.0,18.0,2024-10-27 05:16:31
301,LTN,Luton Town,eng.luton,12713,707771,0,54.4,10.0,1.0,0.0,0.0,6.0,2.0,13.0,5.0,0.4,0.0,0.0,275.0,396.0,0.7,4.0,28.0,0.1,101.0,33.0,0.3,3.0,10.0,14.0,0.7,9.0,28.0,28.0,2024-11-02 14:38:40
379,BUR,Burnley,eng.burnley,12713,707774,1,65.2,12.0,2.0,0.0,0.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,442.0,527.0,0.8,3.0,18.0,0.2,56.0,27.0,0.5,0.0,9.0,11.0,0.8,9.0,19.0,19.0,2024-11-04 22:44:58
398,SHU,Sheffield United,eng.sheff_utd,12713,707776,1,42.5,14.0,2.0,0.0,0.0,8.0,0.0,20.0,9.0,0.5,0.0,0.0,285.0,353.0,0.8,7.0,16.0,0.4,54.0,32.0,0.6,7.0,13.0,16.0,0.8,8.0,24.0,24.0,2024-11-03 13:39:59
398,SHU,Sheffield United,eng.sheff_utd,12713,707783,1,55.0,12.0,2.0,0.0,1.0,5.0,1.0,11.0,4.0,0.4,0.0,0.0,448.0,528.0,0.8,4.0,24.0,0.2,46.0,19.0,0.4,2.0,10.0,18.0,0.6,13.0,21.0,21.0,2024-11-07 06:19:29
379,BUR,Burnley,eng.burnley,12713,707784,1,44.7,20.0,3.0,0.0,4.0,8.0,1.0,11.0,4.0,0.4,0.0,0.0,292.0,366.0,0.8,3.0,24.0,0.1,52.0,21.0,0.4,4.0,13.0,24.0,0.5,7.0,25.0,25.0,2024-11-09 06:15:35
301,LTN,Luton Town,eng.luton,12713,707790,0,43.6,12.0,2.0,0.0,5.0,6.0,3.0,8.0,3.0,0.4,0.0,0.0,230.0,321.0,0.7,8.0,21.0,0.4,54.0,24.0,0.4,1.0,9.0,18.0,0.5,7.0,23.0,23.0,2024-11-08 06:16:00
379,BUR,Burnley,eng.burnley,12713,707791,0,51.9,13.0,1.0,0.0,3.0,5.0,3.0,20.0,7.0,0.4,1.0,1.0,389.0,471.0,0.8,6.0,21.0,0.3,58.0,27.0,0.5,5.0,14.0,23.0,0.6,10.0,19.0,19.0,2024-11-11 06:17:44
301,LTN,Luton Town,eng.luton,12713,707792,1,47.7,15.0,4.0,0.0,5.0,1.0,1.0,5.0,3.0,0.6,0.0,0.0,382.0,472.0,0.8,3.0,12.0,0.3,47.0,13.0,0.3,1.0,11.0,16.0,0.7,14.0,5.0,5.0,2024-11-10 06:19:29
398,SHU,Sheffield United,eng.sheff_utd,12713,707797,0,58.6,15.0,1.0,0.0,0.0,5.0,0.0,8.0,1.0,0.1,0.0,0.0,322.0,419.0,0.8,3.0,18.0,0.2,55.0,17.0,0.3,5.0,9.0,12.0,0.8,5.0,17.0,17.0,2024-11-11 06:17:44
301,LTN,Luton Town,eng.luton,12713,707805,0,35.7,10.0,2.0,0.0,1.0,10.0,2.0,7.0,2.0,0.3,0.0,0.0,190.0,269.0,0.7,5.0,31.0,0.2,66.0,29.0,0.4,3.0,9.0,15.0,0.6,20.0,34.0,34.0,2024-11-24 15:57:29
398,SHU,Sheffield United,eng.sheff_utd,12713,707806,1,32.5,6.0,2.0,1.0,0.0,2.0,4.0,7.0,2.0,0.3,0.0,0.0,213.0,288.0,0.7,2.0,4.0,0.5,51.0,12.0,0.2,3.0,13.0,23.0,0.6,7.0,39.0,39.0,2024-11-24 15:57:29
379,BUR,Burnley,eng.burnley,12713,707808,1,47.5,15.0,4.0,0.0,1.0,3.0,2.0,14.0,5.0,0.4,0.0,0.0,366.0,450.0,0.8,4.0,8.0,0.5,43.0,12.0,0.3,5.0,10.0,18.0,0.6,9.0,37.0,37.0,2024-11-24 15:57:29
301,LTN,Luton Town,eng.luton,12713,707816,1,23.9,12.0,2.0,0.0,4.0,1.0,7.0,7.0,4.0,0.6,0.0,0.0,182.0,245.0,0.7,1.0,5.0,0.2,45.0,13.0,0.3,1.0,11.0,17.0,0.6,13.0,35.0,35.0,2024-11-30 06:02:45
379,BUR,Burnley,eng.burnley,12713,707819,0,52.6,10.0,1.0,0.0,0.0,6.0,1.0,12.0,3.0,0.3,0.0,0.0,458.0,550.0,0.8,3.0,16.0,0.2,51.0,20.0,0.4,6.0,10.0,15.0,0.7,4.0,14.0,14.0,2024-11-30 06:02:45
398,SHU,Sheffield United,eng.sheff_utd,12713,707822,0,67.2,8.0,1.0,0.0,1.0,7.0,3.0,14.0,8.0,0.6,0.0,0.0,715.0,792.0,0.9,3.0,14.0,0.2,37.0,22.0,0.6,2.0,7.0,11.0,0.6,6.0,15.0,15.0,2024-11-27 06:03:29
301,LTN,Luton Town,eng.luton,12713,707828,1,31.0,12.0,2.0,0.0,2.0,5.0,2.0,12.0,3.0,0.3,0.0,0.0,201.0,263.0,0.8,6.0,20.0,0.3,47.0,22.0,0.5,4.0,14.0,19.0,0.7,11.0,30.0,30.0,2024-12-01 06:00:01
398,SHU,Sheffield United,eng.sheff_utd,12713,707831,0,49.9,12.0,4.0,1.0,2.0,8.0,2.0,14.0,4.0,0.3,0.0,0.0,379.0,440.0,0.9,1.0,11.0,0.1,40.0,15.0,0.4,6.0,11.0,22.0,0.5,5.0,19.0,19.0,2024-12-01 06:00:01
379,BUR,Burnley,eng.burnley,12713,707838,1,55.6,5.0,0.0,0.0,2.0,4.0,4.0,16.0,4.0,0.3,1.0,1.0,389.0,472.0,0.8,4.0,17.0,0.2,64.0,25.0,0.4,1.0,6.0,12.0,0.5,5.0,29.0,29.0,2024-12-01 06:00:01
301,LTN,Luton Town,eng.luton,12713,707841,0,35.1,16.0,0.0,0.0,2.0,5.0,9.0,8.0,2.0,0.3,0.0,0.0,175.0,270.0,0.6,4.0,19.0,0.2,66.0,21.0,0.3,3.0,10.0,21.0,0.5,9.0,31.0,31.0,2024-12-10 05:55:59
379,BUR,Burnley,eng.burnley,12713,707843,0,55.4,12.0,1.0,0.0,2.0,11.0,4.0,15.0,4.0,0.3,0.0,0.0,398.0,458.0,0.9,4.0,27.0,0.1,43.0,22.0,0.5,8.0,7.0,11.0,0.6,14.0,7.0,7.0,2024-12-14 05:55:08
398,SHU,Sheffield United,eng.sheff_utd,12713,707850,1,41.3,13.0,4.0,0.0,2.0,5.0,2.0,12.0,5.0,0.4,0.0,0.0,233.0,307.0,0.8,1.0,9.0,0.1,62.0,20.0,0.3,5.0,8.0,14.0,0.6,7.0,30.0,30.0,2024-12-09 12:52:48
398,SHU,Sheffield United,eng.sheff_utd,12713,707851,1,55.9,9.0,2.0,0.0,1.0,3.0,3.0,9.0,1.0,0.1,0.0,0.0,401.0,515.0,0.8,1.0,6.0,0.2,64.0,22.0,0.3,3.0,15.0,26.0,0.6,12.0,17.0,17.0,2024-12-12 05:52:33
301,LTN,Luton Town,eng.luton,12713,707853,0,49.9,7.0,1.0,0.0,3.0,10.0,3.0,18.0,8.0,0.4,0.0,0.0,233.0,341.0,0.7,5.0,39.0,0.1,69.0,28.0,0.4,6.0,8.0,16.0,0.5,8.0,30.0,30.0,2024-12-12 05:52:33
379,BUR,Burnley,eng.burnley,12713,707855,0,67.4,8.0,1.0,0.0,1.0,6.0,1.0,14.0,4.0,0.3,0.0,0.0,494.0,586.0,0.8,7.0,29.0,0.2,62.0,32.0,0.5,5.0,10.0,16.0,0.6,14.0,11.0,11.0,2024-12-12 05:52:33
301,LTN,Luton Town,eng.luton,12713,707863,1,49.6,11.0,2.0,1.0,2.0,4.0,4.0,10.0,4.0,0.4,0.0,0.0,296.0,376.0,0.8,5.0,20.0,0.3,57.0,23.0,0.4,3.0,8.0,15.0,0.5,7.0,16.0,16.0,2024-12-15 05:56:47
398,SHU,Sheffield United,eng.sheff_utd,12713,707868,0,36.8,10.0,0.0,0.0,2.0,2.0,4.0,10.0,3.0,0.3,1.0,1.0,234.0,325.0,0.7,3.0,11.0,0.3,48.0,14.0,0.3,3.0,7.0,14.0,0.5,7.0,18.0,18.0,2024-12-15 05:56:47
379,BUR,Burnley,eng.burnley,12713,707871,1,43.3,13.0,1.0,0.0,0.0,5.0,5.0,10.0,5.0,0.5,0.0,0.0,296.0,377.0,0.8,2.0,16.0,0.1,50.0,23.0,0.5,2.0,11.0,17.0,0.6,11.0,31.0,31.0,2024-12-16 05:54:42
379,BUR,Burnley,eng.burnley,12713,707879,0,55.1,12.0,3.0,0.0,1.0,7.0,1.0,15.0,5.0,0.3,0.0,0.0,373.0,456.0,0.8,5.0,19.0,0.3,40.0,10.0,0.3,5.0,8.0,13.0,0.6,11.0,24.0,24.0,2024-12-22 05:54:10
301,LTN,Luton Town,eng.luton,12713,707882,0,53.4,12.0,1.0,0.0,1.0,7.0,2.0,18.0,5.0,0.3,0.0,0.0,244.0,358.0,0.7,7.0,20.0,0.4,67.0,20.0,0.3,9.0,11.0,18.0,0.6,10.0,39.0,39.0,2024-12-22 05:54:10
398,SHU,Sheffield United,eng.sheff_utd,12713,707885,1,61.4,11.0,1.0,0.0,2.0,6.0,2.0,12.0,5.0,0.4,0.0,0.0,545.0,608.0,0.9,4.0,12.0,0.3,37.0,23.0,0.6,3.0,9.0,13.0,0.7,8.0,12.0,12.0,2024-12-22 05:54:10
301,LTN,Luton Town,eng.luton,12713,707890,1,51.7,9.0,1.0,0.0,2.0,4.0,2.0,7.0,2.0,0.3,0.0,0.0,340.0,452.0,0.8,8.0,22.0,0.4,84.0,22.0,0.3,2.0,9.0,14.0,0.6,4.0,36.0,36.0,2024-12-27 05:48:38
398,SHU,Sheffield United,eng.sheff_utd,12713,707896,0,54.4,10.0,3.0,0.0,2.0,6.0,2.0,9.0,3.0,0.3,0.0,0.0,396.0,483.0,0.8,5.0,17.0,0.3,48.0,20.0,0.4,4.0,6.0,15.0,0.4,10.0,13.0,13.0,2024-12-27 05:48:38
379,BUR,Burnley,eng.burnley,12713,707896,1,45.6,14.0,1.0,0.0,0.0,5.0,3.0,8.0,4.0,0.5,0.0,0.0,329.0,405.0,0.8,3.0,13.0,0.2,52.0,27.0,0.5,3.0,15.0,21.0,0.7,8.0,27.0,27.0,2024-12-27 05:48:38
379,BUR,Burnley,eng.burnley,12713,707903,1,55.2,12.0,3.0,0.0,3.0,4.0,3.0,7.0,1.0,0.1,0.0,0.0,449.0,518.0,0.9,1.0,12.0,0.1,55.0,29.0,0.5,1.0,6.0,13.0,0.5,5.0,13.0,13.0,2024-12-31 05:43:43
398,SHU,Sheffield United,eng.sheff_utd,12713,707906,0,52.3,12.0,3.0,0.0,0.0,2.0,5.0,14.0,2.0,0.1,0.0,0.0,353.0,418.0,0.8,4.0,16.0,0.3,49.0,24.0,0.5,4.0,13.0,22.0,0.6,14.0,25.0,25.0,2024-12-30 05:52:42
301,LTN,Luton Town,eng.luton,12713,707910,1,27.8,17.0,2.0,1.0,0.0,1.0,7.0,4.0,1.0,0.3,0.0,0.0,164.0,246.0,0.7,3.0,11.0,0.3,54.0,22.0,0.4,2.0,8.0,19.0,0.4,9.0,30.0,30.0,2025-01-10 05:36:39
398,SHU,Sheffield United,eng.sheff_utd,12713,707912,1,65.7,7.0,1.0,0.0,1.0,10.0,4.0,16.0,3.0,0.2,0.0,1.0,472.0,558.0,0.8,4.0,29.0,0.1,55.0,31.0,0.6,10.0,9.0,12.0,0.8,7.0,20.0,20.0,2025-01-03 05:45:41
379,BUR,Burnley,eng.burnley,12713,707915,0,67.5,8.0,1.0,1.0,0.0,6.0,3.0,18.0,2.0,0.1,0.0,0.0,438.0,526.0,0.8,8.0,26.0,0.3,58.0,27.0,0.5,5.0,13.0,23.0,0.6,5.0,28.0,28.0,2025-01-02 05:44:24
301,LTN,Luton Town,eng.luton,12713,707920,0,48.7,11.0,1.0,0.0,1.0,9.0,1.0,14.0,3.0,0.2,0.0,0.0,262.0,356.0,0.7,7.0,21.0,0.3,67.0,30.0,0.4,4.0,13.0,21.0,0.6,4.0,19.0,19.0,2025-01-02 05:44:24
379,BUR,Burnley,eng.burnley,12713,707923,1,51.3,18.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.5,0.0,0.0,337.0,420.0,0.8,2.0,10.0,0.2,64.0,29.0,0.5,2.0,12.0,17.0,0.7,7.0,36.0,36.0,2025-01-05 05:43:24
301,LTN,Luton Town,eng.luton,12713,707928,1,47.2,9.0,1.0,0.0,2.0,4.0,4.0,18.0,4.0,0.2,0.0,0.0,294.0,372.0,0.8,8.0,13.0,0.6,46.0,13.0,0.3,6.0,11.0,19.0,0.6,5.0,26.0,26.0,2025-01-08 05:41:48
398,SHU,Sheffield United,eng.sheff_utd,12713,707929,1,46.2,8.0,1.0,0.0,1.0,0.0,3.0,7.0,6.0,0.9,0.0,0.0,357.0,433.0,0.8,1.0,4.0,0.3,39.0,12.0,0.3,0.0,17.0,29.0,0.6,6.0,49.0,49.0,2025-01-05 05:43:24
379,BUR,Burnley,eng.burnley,12713,707935,0,58.1,9.0,2.0,0.0,0.0,5.0,3.0,9.0,4.0,0.4,0.0,0.0,478.0,561.0,0.9,6.0,20.0,0.3,55.0,22.0,0.4,1.0,9.0,16.0,0.6,7.0,21.0,21.0,2025-01-22 05:37:47
301,LTN,Luton Town,eng.luton,12713,707940,0,61.6,13.0,3.0,0.0,2.0,3.0,0.0,9.0,4.0,0.4,0.0,0.0,353.0,441.0,0.8,1.0,20.0,0.1,68.0,27.0,0.4,4.0,14.0,17.0,0.8,8.0,44.0,44.0,2025-01-19 05:36:40
398,SHU,Sheffield United,eng.sheff_utd,12713,707945,0,39.4,9.0,1.0,0.0,0.0,7.0,0.0,22.0,6.0,0.3,1.0,1.0,254.0,332.0,0.8,6.0,22.0,0.3,58.0,28.0,0.5,13.0,7.0,14.0,0.5,8.0,22.0,22.0,2025-01-19 05:36:40
301,LTN,Luton Town,eng.luton,12713,707952,1,51.1,17.0,3.0,0.0,3.0,5.0,3.0,8.0,3.0,0.4,0.0,0.0,321.0,406.0,0.8,7.0,20.0,0.4,59.0,26.0,0.4,4.0,12.0,17.0,0.7,7.0,45.0,45.0,2025-01-23 05:37:12
398,SHU,Sheffield United,eng.sheff_utd,12713,707953,1,44.5,20.0,4.0,0.0,2.0,2.0,4.0,14.0,3.0,0.2,1.0,1.0,261.0,342.0,0.8,2.0,10.0,0.2,69.0,32.0,0.5,4.0,12.0,18.0,0.7,6.0,31.0,31.0,2025-01-23 05:37:12
379,BUR,Burnley,eng.burnley,12713,707956,1,61.1,9.0,0.0,0.0,1.0,5.0,1.0,17.0,9.0,0.5,0.0,0.0,422.0,511.0,0.8,8.0,20.0,0.4,86.0,45.0,0.5,4.0,4.0,9.0,0.4,7.0,21.0,21.0,2025-01-24 05:41:43
379,BUR,Burnley,eng.burnley,12713,707960,0,44.6,9.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,324.0,410.0,0.8,2.0,8.0,0.3,65.0,19.0,0.3,1.0,9.0,13.0,0.7,3.0,26.0,26.0,2025-01-28 15:08:56
301,LTN,Luton Town,eng.luton,12713,707963,0,55.1,11.0,2.0,0.0,3.0,7.0,5.0,12.0,2.0,0.2,0.0,0.0,193.0,314.0,0.6,7.0,19.0,0.4,69.0,14.0,0.2,4.0,17.0,30.0,0.6,6.0,29.0,29.0,2025-01-26 05:40:34
398,SHU,Sheffield United,eng.sheff_utd,12713,707967,0,61.0,8.0,0.0,0.0,6.0,11.0,3.0,17.0,3.0,0.2,0.0,0.0,416.0,492.0,0.8,7.0,32.0,0.2,68.0,40.0,0.6,7.0,12.0,22.0,0.5,6.0,13.0,13.0,2025-01-28 15:08:56
379,BUR,Burnley,eng.burnley,12713,707971,1,58.8,9.0,1.0,0.0,3.0,3.0,3.0,14.0,6.0,0.4,0.0,0.0,347.0,443.0,0.8,3.0,10.0,0.3,68.0,23.0,0.3,3.0,7.0,12.0,0.6,6.0,40.0,40.0,2025-02-06 05:44:20
398,SHU,Sheffield United,eng.sheff_utd,12713,707977,1,49.3,12.0,1.0,0.0,4.0,2.0,2.0,6.0,3.0,0.5,0.0,0.0,268.0,372.0,0.7,1.0,5.0,0.2,67.0,23.0,0.3,0.0,9.0,14.0,0.6,10.0,33.0,33.0,2025-02-02 14:50:29
301,LTN,Luton Town,eng.luton,12713,707979,1,32.1,12.0,1.0,0.0,1.0,5.0,3.0,8.0,1.0,0.1,0.0,0.0,160.0,243.0,0.7,3.0,16.0,0.2,71.0,27.0,0.4,4.0,3.0,5.0,0.6,6.0,32.0,32.0,2025-02-02 14:50:29
398,SHU,Sheffield United,eng.sheff_utd,12713,707983,0,61.4,17.0,4.0,0.0,3.0,5.0,4.0,11.0,3.0,0.3,0.0,0.0,331.0,408.0,0.8,4.0,22.0,0.2,49.0,16.0,0.3,2.0,8.0,16.0,0.5,6.0,53.0,53.0,2025-02-09 05:50:16
301,LTN,Luton Town,eng.luton,12713,707984,0,60.1,7.0,0.0,0.0,1.0,10.0,0.0,17.0,2.0,0.1,0.0,0.0,208.0,322.0,0.6,11.0,30.0,0.4,73.0,17.0,0.2,9.0,8.0,12.0,0.7,5.0,38.0,38.0,2025-02-21 05:54:27
379,BUR,Burnley,eng.burnley,12713,707988,0,61.1,10.0,2.0,0.0,1.0,12.0,0.0,15.0,7.0,0.5,0.0,0.0,507.0,589.0,0.9,5.0,18.0,0.3,53.0,27.0,0.5,3.0,10.0,17.0,0.6,4.0,15.0,15.0,2025-02-06 05:44:20
379,BUR,Burnley,eng.burnley,12713,708003,0,67.0,5.0,0.0,0.0,0.0,9.0,3.0,16.0,5.0,0.3,0.0,0.0,635.0,692.0,0.9,4.0,23.0,0.2,52.0,32.0,0.6,5.0,10.0,16.0,0.6,5.0,19.0,19.0,2025-02-14 05:51:56
398,SHU,Sheffield United,eng.sheff_utd,12713,708004,0,51.8,11.0,2.0,0.0,2.0,10.0,3.0,18.0,9.0,0.5,0.0,0.0,320.0,406.0,0.8,3.0,24.0,0.1,50.0,19.0,0.4,5.0,10.0,11.0,0.9,7.0,24.0,24.0,2025-02-14 05:51:56
301,LTN,Luton Town,eng.luton,12713,708005,1,34.2,9.0,2.0,0.0,2.0,1.0,1.0,4.0,1.0,0.3,0.0,0.0,206.0,300.0,0.7,1.0,9.0,0.1,66.0,21.0,0.3,2.0,12.0,20.0,0.6,5.0,18.0,18.0,2025-02-14 05:51:56
